BUPR_LECZinSum,County,State,CountyStat,FIPS_5digi
17003.0,Maine,23,Sagadahoc County,23023
4481.0,Maine,23,Waldo County,23027
8065.0,Maine,23,Washington County,23029
89194.0,Maine,23,York County,23031
218171.0,Maryland,24,Anne Arundel County,24003
377740.0,Maryland,24,Baltimore County,24005
32484.0,Maryland,24,Calvert County,24009
17504.0,Maryland,24,Caroline County,24011
41072.0,Maryland,24,Cecil County,24015
56881.0,Maryland,24,Charles County,24017
4343.0,Maryland,24,Dorchester County,24019
103353.0,Maryland,24,Harford County,24025
101243.0,Maryland,24,Howard County,24027
8632.0,Maryland,24,Kent County,24029
414634.0,Maryland,24,Montgomery County,24031
441764.0,Maryland,24,Prince George's County,24033
9004.0,Maryland,24,Queen Anne's County,24035
34256.0,Maryland,24,St. Mary's County,24037
880.0,Maryland,24,Somerset County,24039
10938.0,Maryland,24,Talbot County,24041
49374.0,Maryland,24,Wicomico County,24045
7275.0,Maryland,24,Worcester County,24047
255284.0,Maryland,24,Baltimore City,24510
143364.0,Massachusetts,25,Barnstable County,25001
265360.0,Massachusetts,25,Bristol County,25005
16297.0,Massachusetts,25,Dukes County,25007
377291.0,Massachusetts,25,Essex County,25009
278714.0,Massachusetts,25,Hampden County,25013
762507.0,Massachusetts,25,Middlesex County,25017
3405.0,Massachusetts,25,Nantucket County,25019
373436.0,Massachusetts,25,Norfolk County,25021
264148.0,Massachusetts,25,Plymouth County,25023
229280.0,Massachusetts,25,Suffolk County,25025
154657.0,New Hampshire,33,Rockingham County,33015
63154.0,New Hampshire,33,Strafford County,33017
43627.0,New Jersey,34,Atlantic County,34001
856409.0,New Jersey,34,Bergen County,34003
188984.0,New Jersey,34,Burlington County,34005
239068.0,New Jersey,34,Camden County,34007
3064.0,New Jersey,34,Cape May County,34009
82623.0,New Jersey,34,Cumberland County,34011
270140.0,New Jersey,34,Essex County,34013
119147.0,New Jersey,34,Gloucester County,34015
43798.0,New Jersey,34,Hudson County,34017
360564.0,New Jersey,34,Mercer County,34021
149008.0,New Jersey,34,Middlesex County,34023
231622.0,New Jersey,34,Monmouth County,34025
89422.0,New Jersey,34,Ocean County,34029
168072.0,New Jersey,34,Passaic County,34031
16472.0,New Jersey,34,Salem County,34033
147825.0,New Jersey,34,Somerset County,34035
463200.0,New Jersey,34,Union County,34039
115875.0,New York,36,Albany County,36001
127846.0,New York,36,Bronx County,36005
44999.0,New York,36,Columbia County,36021
155407.0,New York,36,Dutchess County,36027
40958.0,New York,36,Greene County,36039
385134.0,New York,36,Kings County,36047
265360.0,New York,36,Nassau County,36059
275535.0,New York,36,New York County,36061
183210.0,New York,36,Orange County,36071
126447.0,New York,36,Putnam County,36079
681540.0,New York,36,Queens County,36081
87864.0,New York,36,Rensselaer County,36083
164256.0,New York,36,Richmond County,36085
139402.0,New York,36,Rockland County,36087
113738.0,New York,36,Saratoga County,36091
265264.0,New York,36,Suffolk County,36103
120962.0,New York,36,Ulster County,36111
205966.0,New York,36,Westchester County,36119
189324.0,Pennsylvania,42,Bucks County,42017
280908.0,Pennsylvania,42,Delaware County,42045
915873.0,Pennsylvania,42,Philadelphia County,42101
13577.0,Rhode Island,44,Bristol County,44001
92255.0,Rhode Island,44,Kent County,44003
39905.0,Rhode Island,44,Newport County,44005
154913.0,Rhode Island,44,Providence County,44007
66159.0,Rhode Island,44,Washington County,44009
4.0,Virginia,51,Accomack County,51001
95315.0,Virginia,51,Arlington County,51013
12793.0,Virginia,51,Caroline County,51033
4318.0,Virginia,51,Charles City County,51036
152291.0,Virginia,51,Chesterfield County,51041
7418.0,Virginia,51,Essex County,51057
487247.0,Virginia,51,Fairfax County,51059
12225.0,Virginia,51,Gloucester County,51073
48229.0,Virginia,51,Hanover County,51085
144391.0,Virginia,51,Henrico County,51087
12361.0,Virginia,51,Isle of Wight County,51093
22670.0,Virginia,51,James City County,51095
8312.0,Virginia,51,King and Queen County,51097
6408.0,Virginia,51,King George County,51099
5714.0,Virginia,51,King William County,51101
3807.0,Virginia,51,Lancaster County,51103
,Virginia,51,Mathews County,51115
3205.0,Virginia,51,Middlesex County,51119
4351.0,Virginia,51,New Kent County,51127
2431.0,Virginia,51,Northampton County,51131
53.0,Virginia,51,Northumberland County,51133
8205.0,Virginia,51,Prince George County,51149
132037.0,Virginia,51,Prince William County,51153
3562.0,Virginia,51,Richmond County,51159
6185.0,Virginia,51,Southampton County,51175
44182.0,Virginia,51,Spotsylvania County,51177
40930.0,Virginia,51,Stafford County,51179
1.0,Virginia,51,Surry County,51181
4622.0,Virginia,51,Westmoreland County,51193
14627.0,Virginia,51,York County,51199
101344.0,Virginia,51,Alexandria City,51510
11197.0,Virginia,51,Chesapeake City,51550
21.0,Virginia,51,Colonial Heights City,51570
2164.0,Virginia,51,Franklin City,51620
2775.0,Virginia,51,Fredericksburg City,51630
1176.0,Virginia,51,Hampton City,51650
6362.0,Virginia,51,Hopewell City,51670
57262.0,Virginia,51,Newport News City,51700
1216.0,Virginia,51,Norfolk City,51710
13137.0,Virginia,51,Petersburg City,51730
287.0,Virginia,51,Portsmouth City,51740
121711.0,Virginia,51,Richmond City,51760
20274.0,Virginia,51,Suffolk City,51800
12432.0,Virginia,51,Virginia Beach City,51810
1332.0,Virginia,51,Williamsburg City,51830
613.0,Louisiana,22,Acadia Parish,22001
,Louisiana,22,Allen Parish,22003
,Louisiana,22,Ascension Parish,22005
,Louisiana,22,Assumption Parish,22007
13.0,Louisiana,22,Beauregard Parish,22011
37.0,Louisiana,22,Calcasieu Parish,22019
13.0,Louisiana,22,Cameron Parish,22023
31872.0,Louisiana,22,East Baton Rouge Parish,22033
17.0,Louisiana,22,Iberia Parish,22045
,Louisiana,22,Iberville Parish,22047
,Louisiana,22,Jefferson Parish,22051
,Louisiana,22,Jefferson Davis Parish,22053
93824.0,Louisiana,22,Lafayette Parish,22055
,Louisiana,22,Lafourche Parish,22057
35.0,Louisiana,22,Livingston Parish,22063
1343.0,Louisiana,22,Orleans Parish,22071
,Louisiana,22,Plaquemines Parish,22075
,Louisiana,22,Pointe Coupee Parish,22077
,Louisiana,22,St. Bernard Parish,22087
17.0,Louisiana,22,St. Charles Parish,22089
67.0,Louisiana,22,St. James Parish,22093
,Louisiana,22,St. John the Baptist Parish,22095
4044.0,Louisiana,22,St. Landry Parish,22097
4611.0,Louisiana,22,St. Martin Parish,22099
,Louisiana,22,St. Mary Parish,22101
17256.0,Louisiana,22,St. Tammany Parish,22103
31910.0,Louisiana,22,Tangipahoa Parish,22105
,Louisiana,22,Terrebonne Parish,22109
,Louisiana,22,Vermilion Parish,22113
4.0,Louisiana,22,West Baton Rouge Parish,22121
2720.0,Texas,48,Aransas County,48007
62346.0,Texas,48,Brazoria County,48039
666.0,Texas,48,Calhoun County,48057
88161.0,Texas,48,Cameron County,48061
991.0,Texas,48,Chambers County,48071
15030.0,Texas,48,Galveston County,48167
26742.0,Texas,48,Hardin County,48199
649619.0,Texas,48,Harris County,48201
4790.0,Texas,48,Jackson County,48239
4490.0,Texas,48,Jasper County,48241
27703.0,Texas,48,Jefferson County,48245
44.0,Texas,48,Kenedy County,48261
14909.0,Texas,48,Kleberg County,48273
28061.0,Texas,48,Liberty County,48291
13042.0,Texas,48,Matagorda County,48321
1414.0,Texas,48,Newton County,48351
109249.0,Texas,48,Nueces County,48355
1892.0,Texas,48,Orange County,48361
5204.0,Texas,48,Refugio County,48391
8107.0,Texas,48,San Patricio County,48409
43843.0,Texas,48,Victoria County,48469
7232.0,Texas,48,Willacy County,48489
