BUPR_LECZinSum,County,State,CountyStat,FIPS_5digi
228.0,North Carolina,37,Pasquotank County,37139
8044.0,North Carolina,37,Pender County,37141
523.0,North Carolina,37,Perquimans County,37143
92103.0,North Carolina,37,Pitt County,37147
42738.0,North Carolina,37,Sampson County,37163
1.0,North Carolina,37,Tyrrell County,37177
1380.0,North Carolina,37,Washington County,37187
12463.0,South Carolina,45,Beaufort County,45013
39934.0,South Carolina,45,Berkeley County,45015
22319.0,South Carolina,45,Charleston County,45019
24475.0,South Carolina,45,Colleton County,45029
46616.0,South Carolina,45,Dorchester County,45035
74416.0,South Carolina,45,Florence County,45041
5695.0,South Carolina,45,Georgetown County,45043
7250.0,South Carolina,45,Hampton County,45049
68911.0,South Carolina,45,Horry County,45051
3186.0,South Carolina,45,Jasper County,45053
4766.0,South Carolina,45,Marion County,45067
24567.0,South Carolina,45,Williamsburg County,45089
320880.0,Connecticut,9,Fairfield County,9001
521676.0,Connecticut,9,Hartford County,9003
99192.0,Connecticut,9,Middlesex County,9007
473906.0,Connecticut,9,New Haven County,9009
95640.0,Connecticut,9,New London County,9011
86189.0,Delaware,10,Kent County,10001
289823.0,Delaware,10,New Castle County,10003
62037.0,Delaware,10,Sussex County,10005
252301.0,District Of Columbia,11,District Of Columbia,11001
176672.0,Maine,23,Cumberland County,23005
21412.0,Maine,23,Hancock County,23009
50929.0,Maine,23,Kennebec County,23011
24951.0,Maine,23,Knox County,23013
17187.0,Maine,23,Lincoln County,23015
50374.0,Maine,23,Penobscot County,23019
22544.0,Maine,23,Sagadahoc County,23023
6368.0,Maine,23,Waldo County,23027
9975.0,Maine,23,Washington County,23029
124352.0,Maine,23,York County,23031
289862.0,Maryland,24,Anne Arundel County,24003
447605.0,Maryland,24,Baltimore County,24005
53724.0,Maryland,24,Calvert County,24009
24389.0,Maryland,24,Caroline County,24011
61480.0,Maryland,24,Cecil County,24015
94733.0,Maryland,24,Charles County,24017
6525.0,Maryland,24,Dorchester County,24019
150899.0,Maryland,24,Harford County,24025
151775.0,Maryland,24,Howard County,24027
11803.0,Maryland,24,Kent County,24029
502594.0,Maryland,24,Montgomery County,24031
550518.0,Maryland,24,Prince George's County,24033
15125.0,Maryland,24,Queen Anne's County,24035
59618.0,Maryland,24,St. Mary's County,24037
1557.0,Maryland,24,Somerset County,24039
16648.0,Maryland,24,Talbot County,24041
65938.0,Maryland,24,Wicomico County,24045
10533.0,Maryland,24,Worcester County,24047
262521.0,Maryland,24,Baltimore City,24510
178511.0,Massachusetts,25,Barnstable County,25001
319910.0,Massachusetts,25,Bristol County,25005
23529.0,Massachusetts,25,Dukes County,25007
431288.0,Massachusetts,25,Essex County,25009
309088.0,Massachusetts,25,Hampden County,25013
867826.0,Massachusetts,25,Middlesex County,25017
5425.0,Massachusetts,25,Nantucket County,25019
424010.0,Massachusetts,25,Norfolk County,25021
320796.0,Massachusetts,25,Plymouth County,25023
250682.0,Massachusetts,25,Suffolk County,25025
210917.0,New Hampshire,33,Rockingham County,33015
84290.0,New Hampshire,33,Strafford County,33017
61128.0,New Jersey,34,Atlantic County,34001
940568.0,New Jersey,34,Bergen County,34003
242200.0,New Jersey,34,Burlington County,34005
268631.0,New Jersey,34,Camden County,34007
3582.0,New Jersey,34,Cape May County,34009
98105.0,New Jersey,34,Cumberland County,34011
292279.0,New Jersey,34,Essex County,34013
164378.0,New Jersey,34,Gloucester County,34015
48983.0,New Jersey,34,Hudson County,34017
428414.0,New Jersey,34,Mercer County,34021
177372.0,New Jersey,34,Middlesex County,34023
298260.0,New Jersey,34,Monmouth County,34025
132483.0,New Jersey,34,Ocean County,34029
185234.0,New Jersey,34,Passaic County,34031
20298.0,New Jersey,34,Salem County,34033
191763.0,New Jersey,34,Somerset County,34035
490954.0,New Jersey,34,Union County,34039
130251.0,New York,36,Albany County,36001
154051.0,New York,36,Bronx County,36005
53477.0,New York,36,Columbia County,36021
184665.0,New York,36,Dutchess County,36027
50231.0,New York,36,Greene County,36039
429732.0,New York,36,Kings County,36047
278470.0,New York,36,Nassau County,36059
314976.0,New York,36,New York County,36061
236268.0,New York,36,Orange County,36071
145696.0,New York,36,Putnam County,36079
724849.0,New York,36,Queens County,36081
102978.0,New York,36,Rensselaer County,36083
197769.0,New York,36,Richmond County,36085
161632.0,New York,36,Rockland County,36087
154439.0,New York,36,Saratoga County,36091
332663.0,New York,36,Suffolk County,36103
140863.0,New York,36,Ulster County,36111
225732.0,New York,36,Westchester County,36119
231215.0,Pennsylvania,42,Bucks County,42017
306510.0,Pennsylvania,42,Delaware County,42045
950534.0,Pennsylvania,42,Philadelphia County,42101
15632.0,Rhode Island,44,Bristol County,44001
104443.0,Rhode Island,44,Kent County,44003
47682.0,Rhode Island,44,Newport County,44005
172107.0,Rhode Island,44,Providence County,44007
86513.0,Rhode Island,44,Washington County,44009
8.0,Virginia,51,Accomack County,51001
111514.0,Virginia,51,Arlington County,51013
22488.0,Virginia,51,Caroline County,51033
6706.0,Virginia,51,Charles City County,51036
227400.0,Virginia,51,Chesterfield County,51041
12374.0,Virginia,51,Essex County,51057
622798.0,Virginia,51,Fairfax County,51059
18492.0,Virginia,51,Gloucester County,51073
76545.0,Virginia,51,Hanover County,51085
201532.0,Virginia,51,Henrico County,51087
17646.0,Virginia,51,Isle of Wight County,51093
48780.0,Virginia,51,James City County,51095
11712.0,Virginia,51,King and Queen County,51097
10935.0,Virginia,51,King George County,51099
10636.0,Virginia,51,King William County,51101
5240.0,Virginia,51,Lancaster County,51103
,Virginia,51,Mathews County,51115
4645.0,Virginia,51,Middlesex County,51119
8547.0,Virginia,51,New Kent County,51127
3477.0,Virginia,51,Northampton County,51131
61.0,Virginia,51,Northumberland County,51133
12712.0,Virginia,51,Prince George County,51149
247093.0,Virginia,51,Prince William County,51153
4643.0,Virginia,51,Richmond County,51159
8706.0,Virginia,51,Southampton County,51175
96197.0,Virginia,51,Spotsylvania County,51177
81837.0,Virginia,51,Stafford County,51179
1.0,Virginia,51,Surry County,51181
7770.0,Virginia,51,Westmoreland County,51193
23001.0,Virginia,51,York County,51199
129125.0,Virginia,51,Alexandria City,51510
16078.0,Virginia,51,Chesapeake City,51550
28.0,Virginia,51,Colonial Heights City,51570
2501.0,Virginia,51,Franklin City,51620
3099.0,Virginia,51,Fredericksburg City,51630
1419.0,Virginia,51,Hampton City,51650
7358.0,Virginia,51,Hopewell City,51670
69149.0,Virginia,51,Newport News City,51700
1592.0,Virginia,51,Norfolk City,51710
14663.0,Virginia,51,Petersburg City,51730
324.0,Virginia,51,Portsmouth City,51740
130459.0,Virginia,51,Richmond City,51760
30859.0,Virginia,51,Suffolk City,51800
16562.0,Virginia,51,Virginia Beach City,51810
2120.0,Virginia,51,Williamsburg City,51830
1824.0,Louisiana,22,Acadia Parish,22001
,Louisiana,22,Allen Parish,22003
,Louisiana,22,Ascension Parish,22005
,Louisiana,22,Assumption Parish,22007
262.0,Louisiana,22,Beauregard Parish,22011
53.0,Louisiana,22,Calcasieu Parish,22019
15.0,Louisiana,22,Cameron Parish,22023
52973.0,Louisiana,22,East Baton Rouge Parish,22033
80.0,Louisiana,22,Iberia Parish,22045
,Louisiana,22,Iberville Parish,22047
,Louisiana,22,Jefferson Parish,22051
,Louisiana,22,Jefferson Davis Parish,22053
129922.0,Louisiana,22,Lafayette Parish,22055
,Louisiana,22,Lafourche Parish,22057
71.0,Louisiana,22,Livingston Parish,22063
1398.0,Louisiana,22,Orleans Parish,22071
6.0,Louisiana,22,Plaquemines Parish,22075
,Louisiana,22,Pointe Coupee Parish,22077
,Louisiana,22,St. Bernard Parish,22087
18.0,Louisiana,22,St. Charles Parish,22089
82.0,Louisiana,22,St. James Parish,22093
,Louisiana,22,St. John the Baptist Parish,22095
12189.0,Louisiana,22,St. Landry Parish,22097
6409.0,Louisiana,22,St. Martin Parish,22099
,Louisiana,22,St. Mary Parish,22101
34528.0,Louisiana,22,St. Tammany Parish,22103
54055.0,Louisiana,22,Tangipahoa Parish,22105
,Louisiana,22,Terrebonne Parish,22109
,Louisiana,22,Vermilion Parish,22113
305.0,Louisiana,22,West Baton Rouge Parish,22121
4305.0,Texas,48,Aransas County,48007
142329.0,Texas,48,Brazoria County,48039
783.0,Texas,48,Calhoun County,48057
134673.0,Texas,48,Cameron County,48061
2610.0,Texas,48,Chambers County,48071
23813.0,Texas,48,Galveston County,48167
44020.0,Texas,48,Hardin County,48199
1003911.0,Texas,48,Harris County,48201
7866.0,Texas,48,Jackson County,48239
11414.0,Texas,48,Jasper County,48241
32327.0,Texas,48,Jefferson County,48245
88.0,Texas,48,Kenedy County,48261
17126.0,Texas,48,Kleberg County,48273
44720.0,Texas,48,Liberty County,48291
15438.0,Texas,48,Matagorda County,48321
2111.0,Texas,48,Newton County,48351
127198.0,Texas,48,Nueces County,48355
2860.0,Texas,48,Orange County,48361
5803.0,Texas,48,Refugio County,48391
9415.0,Texas,48,San Patricio County,48409
54695.0,Texas,48,Victoria County,48469
9922.0,Texas,48,Willacy County,48489
